pdf,page,reason,score,checker,side_pt,x0,y0,x1,y1
Schiller - The Big Book of Combinations (1994).pdf,158,perdeu-para-embutido,0.5,0.0,104.34,244.66,411.15,349.01,514.52
Schiller - The Big Book of Combinations (1994).pdf,181,aspecto,0.0,0.0,39.25,74.9,257.75,97.8,297.0
Schiller - The Big Book of Combinations (1994).pdf,181,sobreposicao,0.2116,0.0,91.91,34.34,423.58,126.26,514.84
Schiller - The Big Book of Combinations (1994).pdf,181,score-baixo,0.0003,0.0,39.25,273.12,116.44,298.96,155.7
Schiller - The Big Book of Combinations (1994).pdf,181,perdeu-para-embutido,0.5,0.0,108.59,21.26,75.89,129.86,184.15
Schiller - The Big Book of Combinations (1994).pdf,181,perdeu-para-embutido,0.5,0.0,108.59,20.93,242.37,128.87,350.97
Schiller - The Big Book of Combinations (1994).pdf,181,perdeu-para-embutido,0.5,0.0,108.27,20.28,409.19,128.55,516.8
Schiller - The Big Book of Combinations (1994).pdf,181,perdeu-para-embutido,0.5,0.0,108.27,217.84,409.19,326.11,516.15
Schiller - The Big Book of Combinations (1994).pdf,203,aspecto,0.0,0.0,211.96,129.86,511.9,341.81,522.69
Schiller - The Big Book of Combinations (1994).pdf,203,aspecto,0.0,0.0,303.54,38.6,486.71,342.14,494.56
Schiller - The Big Book of Combinations (1994).pdf,203,aspecto,0.0,0.0,296.02,46.12,389.24,342.14,396.76
Schiller - The Big Book of Combinations (1994).pdf,203,aspecto,0.0,0.0,309.1,33.04,264.94,342.14,275.08
Schiller - The Big Book of Combinations (1994).pdf,203,aspecto,0.0,0.0,309.1,33.04,243.68,342.14,251.86
Schiller - The Big Book of Combinations (1994).pdf,203,aspecto,0.0,0.0,46.77,60.18,43.5,106.96,68.69
Schiller - The Big Book of Combinations (1994).pdf,203,aspecto,0.0,0.0,298.96,42.85,511.9,341.81,523.35
Schiller - The Big Book of Combinations (1994).pdf,203,aspecto,0.0,0.0,305.83,36.31,484.75,342.14,494.56
Schiller - The Big Book of Combinations (1994).pdf,203,aspecto,0.0,0.0,301.91,39.91,412.79,341.81,420.64
Schiller - The Big Book of Combinations (1994).pdf,203,aspecto,0.0,0.0,296.02,46.12,387.28,342.14,396.76
Schiller - The Big Book of Combinations (1994).pdf,203,aspecto,0.0,0.0,309.1,33.04,264.94,342.14,275.08
Schiller - The Big Book of Combinations (1994).pdf,203,aspecto,0.0,0.0,309.1,33.04,241.39,342.14,251.86
Schiller - The Big Book of Combinations (1994).pdf,203,aspecto,0.0,0.0,302.89,39.58,193.64,342.47,204.76
Schiller - The Big Book of Combinations (1994).pdf,203,aspecto,0.0,0.0,46.77,60.18,43.5,106.96,68.69
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.72,30.75,470.36,342.47,475.26
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.72,30.75,447.46,342.47,452.37
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.72,30.75,424.57,342.47,429.14
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.72,30.75,401.67,342.47,406.25
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.72,31.07,378.77,342.79,382.7
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.72,31.07,146.54,342.79,151.44
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.39,31.4,124.29,342.79,128.55
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.39,31.4,100.09,342.79,105.32
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.39,31.4,77.19,342.79,83.08
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.39,31.4,72.29,342.79,78.17
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,45.79,67.38,42.85,113.17,67.05
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.06,31.73,32.38,342.79,38.92
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.72,30.75,470.36,342.47,475.26
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.72,30.75,447.46,342.47,452.37
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.72,30.75,424.57,342.47,429.14
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.72,30.75,401.67,342.47,406.25
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.72,31.07,378.77,342.79,382.7
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.72,31.07,146.54,342.79,151.44
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.39,31.4,124.29,342.79,128.55
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.39,31.4,100.09,342.79,105.32
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.39,31.4,77.19,342.79,83.08
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.39,31.4,72.29,342.79,78.17
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,45.79,67.38,42.85,113.17,67.05
Schiller - The Big Book of Combinations (1994).pdf,226,aspecto,0.0,0.0,311.06,31.73,32.38,342.79,38.92
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,312.7,29.77,470.68,342.47,473.96
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,312.37,30.09,447.79,342.47,451.06
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,312.05,31.4,123.64,343.45,127.89
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,312.05,31.4,99.76,343.45,105.0
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,312.05,31.73,77.19,343.77,82.43
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,312.05,31.73,72.61,343.77,77.52
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,46.12,67.05,42.19,113.17,66.73
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,311.72,31.73,33.04,343.45,38.6
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,312.7,29.77,470.68,342.47,473.96
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,312.37,30.09,447.79,342.47,451.06
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,312.05,31.4,123.64,343.45,127.89
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,312.05,31.4,99.76,343.45,105.0
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,312.05,31.73,77.19,343.77,82.43
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,312.05,31.73,72.61,343.77,77.52
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,46.12,67.05,42.19,113.17,66.73
Schiller - The Big Book of Combinations (1994).pdf,248,aspecto,0.0,0.0,311.72,31.73,33.04,343.45,38.6
Schiller - The Big Book of Combinations (1994).pdf,271,aspecto,0.0,0.0,314.66,28.46,441.9,343.12,445.17
Schiller - The Big Book of Combinations (1994).pdf,271,aspecto,0.0,0.0,314.99,29.77,38.27,344.75,41.87
Schiller - The Big Book of Combinations (1994).pdf,271,aspecto,0.0,0.0,314.66,28.46,441.9,343.12,445.17
Schiller - The Big Book of Combinations (1994).pdf,271,aspecto,0.0,0.0,314.99,29.77,38.27,344.75,41.87
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,130.5,276.71,538.69,407.21,578.6
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,61.16,271.8,504.35,332.96,538.37
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,67.38,323.8,504.02,391.18,539.02
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,132.14,36.63,503.04,168.77,578.6
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,62.8,54.62,503.37,117.42,537.71
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,59.2,315.3,475.57,374.5,503.04
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,54.95,267.55,474.91,322.5,503.04
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,50.04,170.41,474.59,220.45,503.04
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,53.97,119.38,474.59,173.35,502.71
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,56.91,69.99,474.26,126.91,502.71
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,56.91,24.53,473.6,81.44,502.71
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,92.24,174.0,451.04,266.24,474.26
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,48.08,294.69,406.23,342.77,434.36
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,106.3,167.46,339.83,273.76,352.91
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,92.24,162.56,258.06,209.0,350.3
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,247.27,94.2,19.3,341.47,28.13
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,253.16,91.25,16.03,344.41,31.07
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,130.5,276.71,539.02,407.21,578.27
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,60.51,272.13,504.02,332.64,538.69
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,66.72,324.13,504.02,390.85,539.02
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,131.81,36.63,503.04,168.44,578.6
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,62.47,54.95,503.37,117.42,537.71
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,59.2,315.3,475.57,374.5,503.04
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,54.95,267.55,474.91,322.5,503.04
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,50.04,170.41,474.59,220.45,503.04
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,53.64,119.38,474.59,173.02,502.71
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,56.91,69.67,473.6,126.58,503.04
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,56.26,24.86,472.95,81.11,502.71
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,45.79,220.78,450.71,266.57,474.91
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,56.26,35.65,450.71,91.91,473.28
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,56.58,49.39,418.0,105.97,450.05
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,48.41,294.37,405.9,342.77,434.68
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,105.97,167.79,339.83,273.76,352.91
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,65.74,279.32,304.83,345.06,327.07
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,93.22,160.27,257.41,189.7,350.62
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,246.94,94.52,19.3,341.47,28.13
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,aspecto,0.0,0.0,253.16,91.25,16.03,344.41,31.07
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0252,0.0,38.92,221.43,396.09,260.35,433.7
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0221,0.0,45.46,303.85,329.04,345.06,374.5
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0183,0.0,57.57,256.75,400.01,306.8,457.58
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0142,0.0,35.0,287.83,505.66,322.82,537.38
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.012,0.0,37.29,341.79,505.0,379.08,538.37
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0062,0.0,44.48,23.88,503.04,68.36,538.37
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0037,0.0,50.37,12.76,530.19,52.33,580.56
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0031,0.0,37.61,252.17,539.35,280.96,576.96
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0029,0.0,50.7,52.0,272.13,90.6,322.82
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0022,0.0,37.94,221.43,539.35,249.56,577.29
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0008,0.0,58.55,302.87,434.68,361.42,474.26
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0006,0.0,41.87,23.22,537.71,52.0,579.58
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0,0.0,54.29,221.76,504.35,276.05,538.69
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0,0.0,62.14,158.63,539.02,220.78,577.94
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0,0.0,48.08,231.57,350.3,279.65,380.06
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,area-relativa,0.0,0.0,55.28,165.17,504.02,220.45,538.04
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,sem-contraste-de-casa,0.5,0.0,87.0,24.53,394.13,111.53,477.86
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,sem-contraste-de-casa,0.5,0.0,442.21,22.9,137.04,409.82,579.25
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1,sem-contraste-de-casa,0.5,0.0,71.3,208.35,278.99,278.34,350.3
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,2,aspecto,0.0,0.0,104.01,105.97,513.51,209.98,524.96
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,2,aspecto,0.0,0.0,69.01,184.47,109.57,224.37,178.58
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,2,aspecto,0.0,0.0,67.38,109.24,107.28,136.06,174.66
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,2,aspecto,0.0,0.0,104.01,105.97,513.51,209.98,524.96
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,2,aspecto,0.0,0.0,69.01,184.47,109.57,224.05,178.58
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,2,aspecto,0.0,0.0,66.4,109.57,108.26,137.04,174.66
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,2,score-baixo,0.0105,0.0,215.87,106.95,32.71,322.82,177.93
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,2,score-baixo,0.0085,0.0,68.03,126.91,29.76,194.94,84.06
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,3,aspecto,0.0,0.0,101.07,105.97,32.05,207.04,46.77
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,5,aspecto,0.0,0.0,205.08,45.46,243.67,250.54,307.78
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,5,aspecto,0.0,0.0,207.37,44.48,242.69,251.85,309.41
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,5,aspecto,0.0,0.0,205.08,45.46,243.67,250.54,307.78
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,5,aspecto,0.0,0.0,207.37,44.48,242.69,251.85,309.41
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,92,aspecto,0.0,0.0,343.1,44.81,38.27,387.91,47.75
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,183,sobreposicao,0.426,0.0,135.74,236.8,336.56,372.54,472.3
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,183,score-baixo,0.0489,0.0,104.01,254.46,336.23,357.82,440.24
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,183,score-baixo,0.0261,0.0,60.51,253.81,350.95,314.32,411.46
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,183,score-baixo,0.0246,0.0,57.57,268.86,367.96,326.42,425.52
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,183,score-baixo,0.0201,0.0,51.68,254.14,359.46,305.49,411.13
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,183,perdeu-para-embutido,0.5,0.0,117.75,245.96,345.39,363.38,463.14
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,274,sobreposicao,0.4553,0.0,132.15,253.18,58.23,385.34,189.4
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,274,sobreposicao,0.1486,0.0,87.99,253.84,59.21,340.85,147.2
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,274,score-baixo,0.0536,0.0,109.91,290.15,91.59,399.4,201.5
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,274,score-baixo,0.0227,0.0,55.61,244.02,126.59,298.98,182.2
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,274,perdeu-para-embutido,0.5,0.0,151.12,243.37,50.05,394.49,197.9
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,sobreposicao,0.4714,0.0,131.5,255.47,455.01,386.97,586.51
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,sobreposicao,0.459,0.0,153.41,243.04,48.74,396.46,199.21
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,sobreposicao,0.4431,0.0,150.8,43.18,49.72,193.98,197.9
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,sobreposicao,0.2172,0.0,171.73,211.97,11.78,383.7,181.87
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,sobreposicao,0.1669,0.0,96.5,256.13,455.34,350.33,551.83
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,score-baixo,0.116,0.0,96.17,53.32,58.88,141.97,155.05
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,score-baixo,0.0714,0.0,143.27,258.09,63.13,401.36,200.19
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,score-baixo,0.0698,0.0,133.46,263.32,461.88,396.13,595.34
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,score-baixo,0.069,0.0,134.44,246.31,445.85,380.76,580.29
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,score-baixo,0.0551,0.0,105.66,92.24,92.57,197.9,198.23
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,score-baixo,0.0534,0.0,105.0,296.03,489.68,401.04,594.69
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,score-baixo,0.051,0.0,101.08,294.73,96.17,395.8,197.25
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,score-baixo,0.0347,0.0,74.25,327.44,522.07,401.04,596.32
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,score-baixo,0.033,0.0,68.04,326.46,130.19,394.49,198.23
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,perdeu-para-embutido,0.5,0.0,131.83,52.66,58.23,184.49,189.4
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,perdeu-para-embutido,0.5,0.0,131.83,253.84,58.23,385.66,189.4
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,364,perdeu-para-embutido,0.5,0.0,153.41,244.35,445.2,397.77,595.99
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,546,sobreposicao,0.4848,0.0,150.2,244.78,50.07,394.98,197.98
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,546,sobreposicao,0.1898,0.0,165.91,240.19,43.52,406.1,209.11
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,546,score-baixo,0.1092,0.0,148.89,222.85,41.23,366.18,190.13
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,546,score-baixo,0.0516,0.0,101.77,292.88,97.84,394.65,199.62
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,546,score-baixo,0.0348,0.0,79.85,320.37,124.68,400.21,204.53
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,546,score-baixo,0.0301,0.0,79.85,237.9,46.47,317.75,122.72
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,546,perdeu-para-embutido,0.5,0.0,132.2,253.94,57.92,386.14,189.8
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,637,sobreposicao,0.4562,0.0,150.53,45.16,88.03,195.69,235.61
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,637,score-baixo,0.0517,0.0,106.35,89.66,135.48,194.71,241.83
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,637,score-baixo,0.0366,0.0,77.88,123.37,162.31,200.6,240.19
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,637,perdeu-para-embutido,0.5,0.0,130.24,54.98,96.21,185.22,226.45
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,819,sobreposicao,0.4549,0.0,131.47,49.06,325.73,180.53,457.21
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,819,sobreposicao,0.2269,0.0,177.58,19.3,294.34,195.57,471.92
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,819,score-baixo,0.0537,0.0,103.67,88.63,362.36,191.97,466.04
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,819,score-baixo,0.0355,0.0,73.26,121.33,392.78,194.59,466.04
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,819,score-baixo,0.0335,0.0,73.58,34.34,316.58,107.6,390.16
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,819,perdeu-para-embutido,0.5,0.0,149.13,40.55,317.56,189.68,465.38
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,909,sobreposicao,0.4502,0.0,152.73,39.57,214.54,192.3,364.65
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,909,sobreposicao,0.1941,0.0,129.84,51.02,225.01,180.85,342.09
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,909,score-baixo,0.0597,0.0,109.23,85.03,259.67,194.26,368.9
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,909,score-baixo,0.0354,0.0,77.51,117.08,292.38,194.59,369.89
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,909,score-baixo,0.0333,0.0,72.93,57.56,291.07,130.49,364.0
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,909,perdeu-para-embutido,0.5,0.0,131.14,50.36,224.02,181.51,355.17
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1000,sobreposicao,0.4692,0.0,131.19,52.02,442.97,182.88,574.16
Secrets of Chess Training School of Future Champions 1_ao_5.pdf,1000,sobreposicao,0.4568,0.0,132.17,254.86,442.64,387.03,574.16
